id,description
31954,10% OFF + Extra Off on mobile app on international hotel bookings using Indusind Bank Cards (Max. Discount Upto Rs. 1500)
31955,10% OFF + Extra Off on mobile app on domestic hotel bookings using Indusind Bank Cards (Max. Discount Upto Rs. 1500)
31956,Upto Rs.4000 Cashback on International flight bookings using HDFC Card
31957,Upto Rs.4000 Cashback on International flight bookings using Kotak Bank Card
31958,Upto Rs.4000 Cashback on International flight bookings using HSBC Card
31959,Upto Rs.4000 Cashback on International flight bookings using Deutsche Bank Card
31960,Upto Rs.4000 Cashback on International flight bookings using Standard Chartered Card
31961,4% Cashback on Offline Domestic Holiday Bookings using HSBC Card (Max. Cashback is Rs.1750)
31962,6% Cashback on Offline International Holiday Bookings using HDFC Card (Max. Cashback is Rs.2000)
31963,5% Cashback on Offline Domestic Holiday Bookings using HDFC Card (Max. Cashback is Rs.2000)
31964,5% Cashback on 1st and 2nd Offline Domestic Holiday Bookings using HDFC Card (Max. Cashback is Rs.3000)
31965,Upto Rs.4000 Cashback on International flight bookings using SBI Bank Cards
31966,Upto Rs.4000 Cashback on international flight bookings using IndusInd Bank Cards
31967,Upto Rs.4000 Cashback on international flight bookings using Axis Bank Cards
31968,10% Cashback on Online Holiday Bookings using HDFC Card (Max. Cashback is Rs.2000)
31969,10% Cashback on online holiday bookings using Standard Chartered Card (Max. Cahsback is Rs.2000)
31970,5% Cashback on offline international holiday bookings using Standard Chartered Card (Max. Cashback is Rs.2000)
31971,5% Cashback on Offline International Holiday Bookings using HSBC Card (Max. Cashback is Rs.2000)
31972,10% Cashback on Online Holiday Bookings using HSBC Card (Max. Cashback is Rs.2000)
31973,4% Cashback on 2nd Offline Domestic Holiday Bookings using Deutsche Bank Cards (Max. Cashback is Rs.2750)
31974,5% Cashback on 1st and 2nd Offline Domestic Holiday Bookings using Deutsche Bank Card (Max. Cashback is Rs.2750)
31975,5% Cashback on Offline International Holiday Bookings using Deutsche Bank Card (Max. Cashback is Rs.2000)
31976,4% Cashback on Offline Domestic Holiday Bookings using Kotak bank cards. (Max. Cashback is Rs.1750)
31977,5% Cashback on 1st and 2nd Offline Domestic Holiday Bookings using Kotak Bank Card (Max. Cashback is Rs.2750)
31978,10% Cashback on Online Holiday Bookings using Deutsche Bank Card (Max. Cashback is Rs.2000)
31979,5% Cashback on 1st and 2nd offline domestic holiday bookings using HSBC Card (Max. Cahsback is Rs2750)
31980,10% Cashback on Online Holiday Bookings using Kotak Bank Card (Max. Cashback is Rs.2000)
31981,5% Cashback on Offline International Holiday Bookings using Kotak Bank Card (Max. Cashback is Rs.2000)
31982,4% Cashback on offline domestic holiday bookings using Standard Chartered Card (Max. Cashback is Rs.1750)
31983,10% Cashback on online holiday bookings using SBI Cards (Max. Cahsback is Rs.2000)
31984,10% OFF on online holiday bookings using Axis Bank Cards (Max. Cahsback is Rs.2000)
31985,4% Cashback on offline domestic holiday bookings using SBI Cards (Max. Cashback is Rs.1750)
31986,4% OFF on offline domestic holiday bookings using Indusind Bank Cards (Max. Cahsback is Rs.1500)
31987,10% OFF on online holiday bookings using IndusInd Bank Cards (Max. Cashback is Rs.2000)
31988,5% OFF on offline international holiday bookings using Axis Bank Cards (Max. Cashback is Rs.2000)
31989,5% Cashback on offline international holiday bookings using SBI Cards (Max. Cashback is Rs.2000)
31990,5% OFF on offline international holiday bookings using IndusInd Bank Cards (Max. Cashback is Rs.2000)
31991,Up to Rs.2000 Cashback on domestic hotel bookings using HDFC Card
31992,Up to Rs.2000 Cashback on International hotel bookings using HDFC Card
31993,10% Cashback on International hotel bookings using Kotak Bank Card (Max. Cashback is Rs.1750)
31994,15% Cashback on domestic hotel bookings using Kotak Bank Card (Max. Cashback is Rs.1750)
31995,15% OFF on domestic hotel bookings using HSBC Bank Card (Max. Cashback Upto Rs. 1750)
31996,10% OFF on International hotel bookings using Deutsche Bank Card (Max. Cashback Upto Rs. 1750)
31997,10% OFF on International hotel bookings using HSBC Bank Cards (Max. Cashback Upto Rs. 1750)
31998,15% OFF on domestic hotel bookings using Deutsche Bank Card (Max. Cashback Upto Rs. 1750)
31999,Free Burger on purchase of Rs.319+
32000,Rs.100 discount on Min. Purchase Of Rs.1000
32001,Extra 5% discount on Min. Purchase Of Rs.1000
32002,Rs.5 discount on Min. Purchase Of Rs.800
32003,"Special DTH Offers (Rs.50 on Rs.300 | Rs.125 on Rs.1000) (Non-Airtel, Select Users) only for Select MobiKwik users.Not for Airtel DTH Users (Max. Cashback of Rs.125)"
32004,"Chance To Win iPhone 5s on Recharge, Bill Pay, DTH or Utility of Rs.1000+ (For Selected Users)"
32005,13% Cashback on Recharge & Bill Payments of Rs.10 (For Selected Users. Not for Airtel. Max. Cashback is Rs.50)
32006,"13% Cashback on All Prepaid Recharges, Postpaid, Internet And Landline Bills"
32007,Rs.175 discount on All Bus Tickets Bookings from Delhi To Chandigarh
32008,"Burgers, Hot n Crispy Chicken, Fries and More at all KFC Outlets at just Rs.195+"
32009,Rs.200 Offer on Your First Ola Cab Ride Using Referral Code (New User )
32010,50% Off on Hotels In Uttarakhand And Himachal
32011,30% Off on Hotel Bookings
32012,10% Cashback on DTH Recharges
32013,Extra 10% OFF on All Products (Max. Discount is Rs.500)
32014,25% OFF on Exchange of Old Furniture With HomeTown
32015,Upto Rs.100 discount on All Bus Tickets Bookings
32016,UptO 65% discount on Hotels Across India
32017,Combo Of 4 Tsx Polo Tshirts For Men Get for just Rs.599
32018,Combo Of 10 Elegant Watches for just Rs.799
32019,Samsung Hm1100 Bluetooth Headset for just Rs.549
32020,"Apple iPhone 4s 16GB - White for just Rs.10,999"
32021,28% discount on Microne M5 Electric Tandoor
32022,Upto 60% OFF on Mobiles and Tablets
32023,Regional Namkeens & Mithai Special on products listed at landing page
32024,Online Test Series Special on products listed at landing page
32025,Pet Store on products listed at landing page
32026,Diaries & Notebooks on products listed at landing page
32027,Upto 30% Off on Cameras
32028,Upto 35% Off on Refrigerator Store
32029,Air Conditioner Store on products listed at landing page
32030,Upto 80% OFF on Yoga Accessories online
32031,50% OFF + 25% OFF on polo T shirt
32032,Western Wear for just Rs.399
32033,Upto 46% Off on Phive Rivers Handbags
32034,Telivisions Offers Starting At Rs.4999
32035,Upto 50% OFF on all Books
32036,Upto 60% OFF on Home furnishing and Furniture
32037,Rs.1500 OFF on windows PC with Office 365
32038,Upto 40% OFF Vaid on Home Appliances
32039,Intex Mobile for just Rs.3999
32040,Men's Fashion Fresh Styles for new Season
32041,Rs.100 discount on Min. Order Of Rs.300
32042,20% Discount For Pizza From Instapizza In Gurgaon
32043,20% Discount on Punjabi Food In Gurgaon
32044,Rs.75 Cashback on Order Of Rs.400+
32045,10% Discount on Pizza & Pastas In Hyderabad
32046,Rs.50 discount on Min. Order Of Rs.200
32047,Free Shipping on purchase of Rs.2500+
32048,Upto 5% discount on Domestic Holidays When Pay Via ICICI Bank Customers
32049,Upto 5% discount on International Holidays When Pay Via ICICI Bank Customers
32050,Rs.1000 discount on Two Way International Flight For ICICI Bank Customers
32051,Rs.500 discount on One Way International Flight For ICICI Bank Customers
32052,Rs.300 discount on One Way Domestic Flight For ICICI Bank Customers
32053,Rs.650 discount on Two Way Domestic Flight For ICICI Bank Customers
32054,Upto 10% discount on International Hotels Booking For ICICI Bank Customers
32055,Upto 10% discount on Domestic Hotels Booking For ICICI Bank Customers
32056,Upto 5% discount on Domestic Holidays For SBI Bank Customers
32057,Rs.300 discount on One Way Domestic Flight For SBI Bank Customers
32058,Rs.600 discount on Two Way Domestic Flight For SBI Bank Customers
32059,Rs.500 discount on One Way International Flight For SBI Bank Customers
32060,Rs.1000 discount on Two Way International Flight For SBI Bank Customers
32061,Upto 10% discount on Domestic Hotels Booking For SBI Bank Customers
32062,Get Upto 40% Discount on Kids Furniture
32063,Avail Up To 50% discount on Living Room Furniture
32064,Up To 40% OFF on Home Decor products
32065,Up To 30% OFF on Bedroom Furniture
32066,"Upto 25% OFF on Wallpaper, Carpet, Furnishing & Mattresses"
32067,20% discount on Customized T-Shirts
32068,Shirts Offer Starting At Rs.190
32069,Best Price Offer on GoAir Flight Bookings Starting at Rs. 1405
32070,Rs.100 discount on Min. Purchase Of Rs.999+
32071,50% discount on Nightwear
32072,Upto 40% OFF on a New Airtel HD Connection
32073,Lenovo K3 Note + Exchange offer for just Rs. 8999
32074,Extra 10% Off on laptops for Sbi Bank Card Users
32075,Extra 10% Off on Wonderchef Cookware for Sbi Bank Card Users
32076,"Upto Rs. 10,000 off on Exchange on Laptops"
32077,Vu (40) Full HD tv for just Rs. 21990
32078,Selfie Sticks With Bluetooth Remote for just Rs. 249
32079,Le 1s Mobile + Exchange Offer for just Rs. 10999
32080,Kitchen Appliances From Maharaja Whiteline for just Rs. 1199
32081,Kitchen Appliances From Pigeon for just Rs. 549
32082,Personal Care Appliances From Vega for just Rs. 399
32083,"40% off on American Tourister, Wildcraft & more"
32084,SkullCandy Headsets Everything under Rs.899
32085,60% Off on Kurtas & Kurtis
32086,55% off on From Maharaja Whiteline
32087,Personal Care Appliances From Nova for just Rs. 299
32088,"10,050 mAh Power Banks for just Rs. 999"
32089,Mobile Accessories for just Rs. 379
32090,Min 50% off on Best Selling Routers
32091,Samsung Evo Plus for just Rs. 678
32092,Personal Care Appliances for just Rs. 799
32093,Min 40% off on External hard disks
32094,Flowers & Combo Starting At Rs.399
32095,Upto 65% OFF + Extra 100% Cashback on Domestic Hotels (Max. Off is Rs.2350 and Max. Cashback is Rs.8000)
32096,Up To 60% discount on Fashion Fiesta Products
32097,Up To 60% discount +Extra  20% discount on all products
32098,35% discount + Buy 1 Get 1 Free on products listed at landing page.
32099,Up To 60% discount + 20% Off on products listed at landing page.
32100,15% discount on All INLIFE Products
32101,Rs.50 Cashback on DTH Recharge Of Rs.500 And Above
32102,Rs.200 OFF on Your First Ola Cab Ride Using Referral Code (New User )
32103,Book Homeopath Appointment Starting at Rs.200
32104,Book Cardiologist Appointment Starting at Rs.200
32105,Book Ayurveda Appointment Starting at Rs.150
32106,Branded Sunglasses Starting At Rs.499
32107,Free Gift Worth Rs.810 on Voylla Jewellery
32108,Debora Milano Starting At Rs.350
32109,Bar Accessories Starting At Rs.249
32110,International Women's Day on Women's Fashion
32111,Up To 40% OFF + Extra 10% discount on Pepper Sprays
32112,Home Decor & Gifts Products for just Rs.930
32113,Upto 25% OFF + Extra 10% OFF on Fragrances
32114,Upto 25% OFF on Lakme products
32115,Upto 65% OFF on Beauty products
32116,Upto 68% OFF on Women's Fashion
32117,Tools & Hardware Starting At Rs.99
32118,Upto 55% OFF on TVs and DTH
32119,2GB 3G Data for just Rs.199
32120,Rs.500 discount on One Way International Flight For RBL Bank Customers
32121,Upto 10% discount on Domestic Hotels Booking For Axis Bank Customers
32122,Upto 5% discount on Domestic Holidays For HDFC Bank Customers
32123,Rs.500 discount on Two Way Domestic Flight For RBL Bank Customers
32124,Rs.225 discount on One Way Domestic Flight For Axis Bank Customers
32125,Rs.1000 discount on Two Way International Flight For RBL Bank Customers
32126,Rs.250 discount on One Way Domestic Flight For RBL Bank Customers
32127,Upto 10% discount on International Hotels Booking For RBL Bank Customers
32128,Upto 10% discount on International Hotels Booking For HDFC Bank Customers
32129,Rs.550 discount on Domestic Flight Booking For HDFC Bank Customers
32130,Rs.1000 discount on International Flight Booking For HDFC Bank Customers
32131,Upto 10% discount on Domestic Hotels Booking For HDFC Bank Customers
32132,Upto 5% discount on International Holidays For HDFC Bank Customers
32133,Upto 10% discount on International Hotels Booking For Axis Bank Customers
32134,Rs.500 discount on Two Way Domestic Flight For Axis Bank Customers
32135,Rs.1000 discount on Two Way International Flight For Axis Bank Customers
32136,Rs.450 discount on One Way International Flight For Axis Bank Customers
32137,Upto 5% discount on International Holidays For Axis Bank Customers
32138,Upto 5% discount on Domestic Holidays For Axis Bank Customers
32139,Upto 5% discount on Domestic Holidays For RBL Bank Customers
32140,Up To 90% discount + Extra 10% discount on All Categories
32141,50% OFF + Free Clutch on Mystiqual Designs (Min. Purchase of Rs.500)
32142,Style Aisle Designer Wear Starting At Rs.1820
32143,Designer Fashion Accessories Starting At Rs.500
32144,Upto 50% discount on Ethnic Wear Design By Udita Bansal
32145,Buy 2 @ Rs.999 on Shirts
32146,"10% - 50% OFF on Sanitaryware, Ceramics & Electrical Items"
32147,Get Pvt Ltd Company Registration at Rs. 13999/-
32148,Get Trademark Registration at just Rs. 1599 plus Govt. fees
32149,Patent application - Get a discount of 10% and a free consultation with a Business Advisor
32150,Shareholders Agreement - Get a discount of 10% and a free consultation with a Legal Advisor
32151,Flat 10% discount on Copyright Registration now at just Rs.3075/-
32152,Flat 20% off on VAT fillings now at only Rs.800/-
32153,Flat 10% discount on Passport application now at just Rs.2598/-
32154,Upto 30% OFF on Machine Tools & Bearings
32155,Upto 15% OFF on Sanitaryware & Ceramics
32156,Flat 10% OFF on Furnishing & Mattresses
32157,"Upto 30% OFF on Plywood, Sunmica, Veneer & Laminates"
32158,20% OFF on moov - 
32159,15% Discount on Medicines and Healthcare products (Max. Discount is Rs.500)
32160,20% Discount on Medicines and healthcare products (Min. Purchase of Rs.1000. Max. Cashback is Rs.500)
32161,20% OFF on Dabur Chyanprash
32162,20% OFF on Patanjali Kesh Kanti Natural Hair Cleanser (Pack OF 2)
32163,20% OFF on Patanjali Saundarya face Wash (Pack OF 3)
32164,20% OFF on Sugar Free gold tablet
32165,20% OFF on Accu Chek Active Kit
32166,20% OFF Accu chek Performa Glucometer Kit
32167,20% OFF on Accu Chek Active 50 Strip
32168,20% OFF on One Touch Ultra Strip
32169,20% OFF on Accu Chek Active 100 Strip
32170,20% OFF on mammy poko pants
32171,20% OFF on huggies dry
32172,20% OFF on pampers baby dry
32173,20% OFF on horlicks chocko flavor
32174,20% OFF on complan - 
32175,20% OFF on johnson baby cream
32176,20% OFF on volini spray
32177,20% OFF on vicks vaporub
32178,20% OFF on dettol liquid
32179,20% OFF on honeytos syrup
32180,20% OFF on baind aid strips
32181,Rs.500 OFF on purchase of Rs.2000 on Womens Brands only
32182,Rs.400 Cashback on purchase of Diapers Worth Rs.850
32183,3/4th Sleeves Tees Starting at Rs.245
32184,Men's Branded Tees Starting at Rs.445
32185,Men's Casual Shirts Starting at Rs.995
32186,"Gifts, Colours, Sweets And Pichkari Starts for just Rs.299"
32187,10% Cashback when you transact using Mobikwik wallet
32188,20% OFF on Car Essential Accessories
32189,Rs.100 OFF on First purchase (Min. purchase of Rs.300)
32190,Free Cancellation on Domestic Hotels for 7000 plus hotels in India
32191,Free Canon SLR Carry case on Canon EOS 600D 18.0 MP Digital Camera
32192,7% OFF on Aeroguard Mist Air Purifier
32193,20% off on Min. bill of Rs.350 (till Tuesday)
32194,Rs.150 discount on Min Order of Rs.300 on All Categories
32195,Rs.150 discount on Dry Cleaning Specific Order of Min Rs.300
32196,Upto 25% OFF on victorias secret bath and body Collection
32197,Upto 30% discount on Etihad Flight Bookings
32198,35% discount on Selected Products
32199,25% discount + Extra 25% Cashback When you Pay Via PayTM
32200,Extra 10% OFF on Entire Huggies Range
32201,25% OFF on Everything on Orders of Rs.1499
32202,25% OFF + 40% Cashback on Entire Fashion Range
32203,Rs.1000 OFF on Laser 5.5 Mobile
32204,Ahmedabad Cotton Bedsheets Everything Under Rs.699
32205,"Upto 40% off + Extar 10% OFF on Jewellery from P.N.Gadgil, PCJ and more"
32206,"Samsung On5 and On7 Mobile for just Rs.10,190"
32207,Rs.1000 OFF + Exchange Offer on Moto X Play Mobile
32208,"Le 1s Mobile for just Rs.10,999"
32209,2600 mAh With Samsung Battery for just Rs. 269
32210,"Arrow, John Players & more Everything Under Rs.999"
32211,Sunglasses Offer Everything Under Rs.999
32212,Men's Footwear for just Rs. 399
32213,Tempered Screen Guards for just Rs.149
32214,16 GB Memory Card for just Rs. 299
32215,SanDisk Pendrive for just Rs. 299
32216,Free Shipping on Books (On purchase of Rs.699)
32217,Set of 5 3D Cushion Covers Everything Under Rs.399
32218,SanDisk Ultra for just Rs. 549
32219,Floor Coverings Everything Under Rs.699
32220,Kitchen Appliances From Pigeon for just Rs.500
32221,Wide Range of Bedsheet Everything Under Rs.349
32222,"11,000 mAh Power Bank for just Rs. 799"
32223,Kitchen From Maharaja Whiteline Everything Under Rs.349
32224,Personal Care from Philips Everything Under Rs.499
32225,Women's Footwear Everything Under Rs.499
32226,Rs.1000 OFF on Asus Zenfone 2 Laser
32227,"Maybelline, Lakme & more for just Rs. 999"
32228,Kitchen Appliances From Oster for just Rs. 999
32229,15% OFF on Holi products
32230,Rs.100 Cashback on Electricity & Gas payment of Rs.500
32231,4% Cashback on Min. Transaction of Rs.50 (Max. Cashback is Rs.50)
32232,Rs.150 OFF on Min. Purchase of Rs.800
32233,Rs.200 OFF on Apple iPhone 4S 16GB
32234,Rs.200 OFF on Apple Iphone 5 16 GB Mobile
32235,Rs.200 OFF on Apple iPhone 5S 16 GB
32236,10% OFF on Baby Care Products
32237,10% OFF + 15% Cashback on all products and When you pay via paytm (Max. Cashback is Rs.100)
